characterId,character,poseId,pose,clothingId,clothing,restraintId,restraint,stateId,state,relativePath
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","blindfold","Повязка на глазах","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__jumpsuit__blindfold__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__jumpsuit__gag__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__jumpsuit__gag__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","guarded","Настороженность","public/character-images/rendered/nika/all_fours__jumpsuit__gag__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__jumpsuit__gag__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__jumpsuit__gag__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__jumpsuit__gag__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","climax","Разрядка","public/character-images/rendered/nika/all_fours__jumpsuit__gag__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","jumpsuit","Сенсорный комбинезон","gag","Кляп","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__jumpsuit__gag__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__none__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__none__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__none__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__none__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__none__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__none__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__none__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","none","Без фиксации","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__none__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","handcuffs","Наручники","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__handcuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","ankle_cuffs","Ножные манжеты","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__ankle_cuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","wrist_ankle_cuffs","Наручники и ножные манжеты","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__wrist_ankle_cuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","blindfold","Повязка на глазах","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__blindfold__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__lab_gown__gag__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__lab_gown__gag__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","guarded","Настороженность","public/character-images/rendered/nika/all_fours__lab_gown__gag__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__gag__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__lab_gown__gag__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__lab_gown__gag__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","climax","Разрядка","public/character-images/rendered/nika/all_fours__lab_gown__gag__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","lab_gown","Лабораторная рубашка","gag","Кляп","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__lab_gown__gag__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__none__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__none__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__none__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__none__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__none__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__none__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__none__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","none","Без фиксации","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__none__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","handcuffs","Наручники","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__handcuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","ankle_cuffs","Ножные манжеты","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__ankle_cuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","wrist_ankle_cuffs","Наручники и ножные манжеты","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__wrist_ankle_cuffs__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","blindfold","Повязка на глазах","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__blindfold__unconscious.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","neutral","Нейтральное состояние","public/character-images/rendered/nika/all_fours__calibration_set__gag__neutral.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","receptive","Положительная реакция","public/character-images/rendered/nika/all_fours__calibration_set__gag__receptive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","guarded","Настороженность","public/character-images/rendered/nika/all_fours__calibration_set__gag__guarded.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__gag__high_positive.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/all_fours__calibration_set__gag__high_negative.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","subspace","Сабспейс","public/character-images/rendered/nika/all_fours__calibration_set__gag__subspace.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","climax","Разрядка","public/character-images/rendered/nika/all_fours__calibration_set__gag__climax.png"
"NPC-CAND-01","Ника","all_fours","На четвереньках","calibration_set","Калибровочный комплект","gag","Кляп","unconscious","Без сознания","public/character-images/rendered/nika/all_fours__calibration_set__gag__unconscious.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","neutral","Нейтральное состояние","public/character-images/rendered/nika/spread_eagle__nude__none__neutral.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","receptive","Положительная реакция","public/character-images/rendered/nika/spread_eagle__nude__none__receptive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","guarded","Настороженность","public/character-images/rendered/nika/spread_eagle__nude__none__guarded.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/spread_eagle__nude__none__high_positive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/spread_eagle__nude__none__high_negative.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","subspace","Сабспейс","public/character-images/rendered/nika/spread_eagle__nude__none__subspace.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","climax","Разрядка","public/character-images/rendered/nika/spread_eagle__nude__none__climax.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","none","Без фиксации","unconscious","Без сознания","public/character-images/rendered/nika/spread_eagle__nude__none__unconscious.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","neutral","Нейтральное состояние","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__neutral.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","receptive","Положительная реакция","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__receptive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","guarded","Настороженность","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__guarded.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__high_positive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__high_negative.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","subspace","Сабспейс","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__subspace.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","climax","Разрядка","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__climax.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","handcuffs","Наручники","unconscious","Без сознания","public/character-images/rendered/nika/spread_eagle__nude__handcuffs__unconscious.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__neutral.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__receptive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","guarded","Настороженность","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__guarded.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__high_positive.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__high_negative.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","subspace","Сабспейс","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__subspace.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","climax","Разрядка","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__climax.png"
"NPC-CAND-01","Ника","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","unconscious","Без сознания","public/character-images/rendered/nika/spread_eagle__nude__ankle_cuffs__unconscious.png"
