matrix,priority,characterId,character,characterSlug,pose,family,variant,device,configuration,clothing,equipmentPreset,affect,phase,status,targetAsset,targetFile,exactLegacyAsset,legacyCandidate,optional
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__receptive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__guarded__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__receptive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__guarded__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__subspace__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_positive__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__high_negative__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__subspace__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs__climax__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__neutral__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__receptive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__guarded__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__receptive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__guarded__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__subspace__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_positive__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__high_negative__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__subspace__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","jumpsuit","wrist_cuffs_blindfold","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/jumpsuit__wrist_cuffs_blindfold__climax__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__neutral__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__receptive__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__guarded__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__sustain.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__receptive__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__guarded__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__subspace__intense.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_positive__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__high_negative__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__subspace__peak.png","","",""
"calibration-interaction","P7","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","none","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__none__climax__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__neutral__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__receptive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__guarded__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__receptive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__guarded__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__subspace__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_positive__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__high_negative__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__subspace__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","blindfold","climax","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__climax__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__blindfold__climax__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","neutral","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__neutral__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__neutral__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","receptive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__receptive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__receptive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","guarded","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__guarded__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__guarded__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_positive","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_negative","sustain","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__sustain.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__sustain.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","receptive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__receptive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__receptive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","guarded","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__guarded__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__guarded__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_positive","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_negative","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","subspace","intense","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__subspace__intense.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__subspace__intense.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_positive","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_positive__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","high_negative","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__high_negative__peak.png","","",""
"calibration-interaction","P8","NPC-CAND-01","Ника","nika","","vibration","internal","","","lab_gown","wrist_cuffs","subspace","peak","missing_generate","/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__subspace__peak.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-interactions-v4/nika/vibration/internal/lab_gown__wrist_cuffs__subspace__peak.png","","",""
