characterId,character,family,variant,wardrobe,restraint,affect,phase,optional,relativePath
"NPC-CAND-01","Ника","electrostimulation","clamps","open_top","spread","climax","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/open_top__spread__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","nude","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/nude__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","nude","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/nude__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","open_top","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/open_top__free__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","open_top","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/open_top__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","clamps","open_top","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/clamps/open_top__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","high_positive","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","high_positive","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","high_negative","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","high_negative","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","high_negative","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","subspace","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","subspace","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","subspace","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","subspace","intense","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","climax","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","climax","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","climax","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","climax","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","nude","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/nude__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__free__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","genital","underwear","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/electrostimulation/genital/underwear__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","guarded","sustain","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","guarded","sustain","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__guarded__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","receptive","sustain","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","receptive","sustain","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__receptive__sustain.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","high_positive","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","high_positive","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__high_positive__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","high_negative","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","high_negative","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__high_negative__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","subspace","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","subspace","intense","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__subspace__intense.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","climax","peak","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","climax","peak","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__climax__peak.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","free","high_negative","peak","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","electrostimulation","tentacles","nude","machine","high_negative","peak","true","public/character-images/interactions-expanded/nika/electrostimulation/tentacles/nude__machine__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","nude","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","nude","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","standing","nude","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","nude","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__wrists__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__wrists__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__wrists__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","wrists","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__wrists__climax__peak.png"
"NPC-CAND-01","Ника","exposure","standing","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","nude","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/nude__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","underwear","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/underwear__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","open_top","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/open_top__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","standing","stockings","wrists","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/standing/stockings__wrists__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","spread","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__spread__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","spread","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__spread__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","free","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__free__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","spread","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__spread__climax__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","nude","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/nude__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","underwear","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/underwear__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","free","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__free__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","sitting_spread","stockings","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/sitting_spread/stockings__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","nude","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/nude__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","underwear","spread","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/underwear__spread__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","nude","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/nude__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","underwear","spread","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/underwear__spread__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","nude","spread","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/nude__spread__climax__peak.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","underwear","spread","climax","peak","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/underwear__spread__climax__peak.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","nude","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/nude__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","spread_eagle","underwear","spread","high_negative","peak","false","public/character-images/interactions-expanded/nika/exposure/spread_eagle/underwear__spread__high_negative__peak.png"
"NPC-CAND-01","Ника","exposure","covering","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","covering","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","covering","open_top","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/open_top__free__guarded__sustain.png"
"NPC-CAND-01","Ника","exposure","covering","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","covering","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","exposure","covering","open_top","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/exposure/covering/open_top__free__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","bare_presented","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/bare_presented/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","bare_presented","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/bare_presented/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","bare_presented","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/bare_presented/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","bare_presented","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/bare_presented/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","pantyhose_presented","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/pantyhose_presented/stockings__free__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","pantyhose_presented","stockings","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/pantyhose_presented/stockings__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","pantyhose_presented","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/pantyhose_presented/stockings__free__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","pantyhose_presented","stockings","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/pantyhose_presented/stockings__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","guarded","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__guarded__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","receptive","sustain","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__receptive__sustain.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__high_positive__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","high_positive","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__high_positive__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","high_positive","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__high_positive__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__high_negative__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","high_negative","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__high_negative__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","high_negative","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__high_negative__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__subspace__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","subspace","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__subspace__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","subspace","intense","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__subspace__intense.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","climax","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__climax__peak.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","climax","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__climax__peak.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","climax","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__climax__peak.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/nude__machine__high_negative__peak.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","underwear","machine","high_negative","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/underwear__machine__high_negative__peak.png"
"NPC-CAND-01","Ника","foot","stocks_tickle","stockings","machine","high_negative","peak","false","public/character-images/interactions-expanded/nika/foot/stocks_tickle/stockings__machine__high_negative__peak.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","guarded","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__guarded__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","wrists","receptive","sustain","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__wrists__receptive__sustain.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__free__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","nude","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/nude__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__free__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","underwear","wrists","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/underwear__wrists__high_positive__intense.png"
"NPC-CAND-01","Ника","oral","kneeling","stockings","free","high_positive","intense","false","public/character-images/interactions-expanded/nika/oral/kneeling/stockings__free__high_positive__intense.png"
